country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2005,6.52990085111344,Total,,%,,,,Total
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2006,6.245239262655022,Total,,%,,,,Total
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2007,5.96387915307474,Total,,%,,,,Total
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2008,5.685648930751068,Total,,%,,,,Total
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2009,5.410698620856172,Total,,%,,,,Total
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2010,5.139070396875075,Total,,%,,,,Total
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2011,4.870805422631533,Total,,%,,,,Total
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2012,4.605945394173521,Total,,%,,,,Total
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2013,4.344608538512869,Total,,%,,,,Total
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2014,4.086678556251789,Total,,%,,,,Total
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2015,4.057360192279639,Total,,%,,,,Total
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2016,4.027824894176108,Total,,%,,,,Total
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2017,3.998144732479398,Total,,%,,,,Total
St. Vincent and the Grenadines,VC,VCT,670,Proportion of population using non-piped improved drinking water sources,2018,3.968248567841459,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2000,9.639924950715317,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2001,9.63166690284538,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2002,9.643192564666855,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2003,9.665243854618094,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2004,9.687113361953223,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2005,9.784021025585643,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2006,9.879464179255864,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2007,9.9731294432769,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2008,10.06514505210934,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2009,10.15578302457792,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2010,10.24505971791821,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2011,10.33306367084623,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2012,10.42069981418337,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2013,10.50747492595639,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2014,10.59276473181635,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2015,10.67671631328641,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2016,10.75928013151084,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2017,10.84036034894038,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2018,10.91914416661395,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2019,10.94030694591155,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2020,10.92181724912265,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2021,10.90300634606778,Total,,%,,,,Total
Samoa,WS,WSM,882,Proportion of population using non-piped improved drinking water sources,2022,10.8836600076453,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2000,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2001,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2002,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2003,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2004,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2005,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2006,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2007,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2008,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2009,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2010,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2011,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2012,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2013,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2014,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2015,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2016,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2017,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2018,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2019,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2020,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2021,0,Total,,%,,,,Total
San Marino,SM,SMR,674,Proportion of population using non-piped improved drinking water sources,2022,0,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2000,6.601416396222541,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2001,6.338027768289274,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2002,6.066119199834477,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2003,5.794944851589997,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2004,5.526266645375839,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2005,5.260415574948184,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2006,4.99722847227768,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2007,4.736718240413727,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2008,4.478893721605314,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2009,4.223917642807804,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2010,3.971627507154991,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2011,3.722095138224852,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2012,3.4752366722221,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2013,3.232142592687357,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2014,2.992504162497376,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2015,2.756234654162131,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2016,2.523176793105175,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2017,2.293177501923825,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2018,2.066087667272868,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2019,1.535948246309294,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2020,.9667051712061521,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2021,.8725385719359059,Total,,%,,,,Total
Sao Tome and Principe,ST,STP,678,Proportion of population using non-piped improved drinking water sources,2022,.8486659162845994,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using non-piped improved drinking water sources,2015,9.995139889179782,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using non-piped improved drinking water sources,2016,9.978123119366696,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using non-piped improved drinking water sources,2017,9.961105525385328,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using non-piped improved drinking water sources,2018,9.944011893914709,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using non-piped improved drinking water sources,2019,9.926995025085496,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using non-piped improved drinking water sources,2020,9.909900900812309,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using non-piped improved drinking water sources,2021,9.892883714253793,Total,,%,,,,Total
Saudi Arabia,SA,SAU,682,Proportion of population using non-piped improved drinking water sources,2022,9.875867126555795,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2000,11.63247555138261,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2001,11.64632841765577,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2002,11.6604562564936,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2003,11.6638408296145,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2004,11.65906239538067,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2005,11.65485497115204,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2006,11.65107476674777,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2007,11.64779707138292,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2008,11.64502435382893,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2009,11.64282766370144,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2010,11.64107007033363,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2011,11.6398232231763,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2012,11.63915734894827,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2013,11.63900506792174,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2014,11.6393689861331,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2015,11.63972601317599,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2016,11.64016142784691,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2017,11.64056170987245,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2018,11.64107615724478,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2019,11.64165807983733,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2020,11.64238924884485,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2021,11.64322395680764,Total,,%,,,,Total
Senegal,SN,SEN,686,Proportion of population using non-piped improved drinking water sources,2022,11.64424317223522,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2000,15.84334427050283,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2001,15.78692705130295,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2002,15.73046478269878,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2003,15.67424735784769,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2004,15.61740690469005,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2005,14.92318596995988,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2006,14.23487422307103,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2007,13.55222304191489,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2008,12.87574473253479,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2009,12.20517449857669,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2010,11.54072638863102,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2011,10.88196235818551,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2012,10.24395311723405,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2013,9.614457005116295,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2014,8.987812406758609,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2015,8.364345286106284,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2016,7.743756698449253,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2017,7.124101234863813,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2018,6.506098298201636,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2019,5.890466427925882,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2020,5.277925235152316,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2021,4.66912864619062,Total,,%,,,,Total
Serbia,RS,SRB,688,Proportion of population using non-piped improved drinking water sources,2022,4.655036530008605,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2000,6.287410457902581,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2001,6.115144785494579,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2002,5.942879113086605,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2003,5.770613440678716,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2004,5.598347768270713,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2005,5.426082095862711,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2006,5.25381642345485,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2007,5.081550751046848,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2008,4.909285078638845,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2009,4.737019406230871,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2010,4.564753733822982,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2011,4.39248806141498,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2012,4.220222389006977,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2013,4.047956716599117,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2014,3.875691044191115,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2015,3.703425371783112,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2016,3.53115969937511,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2017,3.358894026967249,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2018,3.186628354559247,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2019,3.014362682151244,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2020,2.842097009743384,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2021,2.842097009743384,Total,,%,,,,Total
Seychelles,SC,SYC,690,Proportion of population using non-piped improved drinking water sources,2022,2.842097009743384,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2000,22.58148356093371,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2001,22.78038321537752,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2002,24.14532543101923,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2003,25.511589559657,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2004,26.87918161142788,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2005,28.25518240069972,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2006,29.63851643382435,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2007,31.0240046981533,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2008,32.41166065498186,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2009,33.80139890378049,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2010,35.19322763145844,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2011,36.58726031471316,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2012,37.98351338372581,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2013,39.38177812550714,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2014,40.7822821367698,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2015,42.18492392940784,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2016,43.58983463797196,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2017,44.997872367435,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2018,46.40935600299548,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2019,47.82424598648967,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2020,49.24261752022127,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2021,50.66454257765749,Total,,%,,,,Total
Sierra Leone,SL,SLE,694,Proportion of population using non-piped improved drinking water sources,2022,52.09010299345685,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2000,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2001,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2002,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2003,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2004,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2005,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2006,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2007,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2008,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2009,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2010,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2011,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2012,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2013,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2014,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2015,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2016,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2017,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2018,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2019,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2020,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2021,0,Total,,%,,,,Total
Singapore,SG,SGP,702,Proportion of population using non-piped improved drinking water sources,2022,0,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2000,5.028258848864758,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2001,5.032647434997751,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2002,4.728723468379091,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2003,4.422370527549096,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2004,4.11358860008478,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2005,3.802377658533627,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2006,3.488760247163273,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2007,3.172697423739234,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2008,2.854183615408838,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2009,2.533238776996852,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2010,2.208587097707523,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2011,1.879664947556099,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2012,1.549747854390399,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2013,1.514897783254423,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2014,1.534098476751221,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2015,1.530945031735392,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2016,1.528587098276024,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2017,1.527024480256193,Total,,%,,,,Total
Slovakia,SK,SVK,703,Proportion of population using non-piped improved drinking water sources,2018,1.526314229426163,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2000,24.44137859274997,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2001,24.41706968669937,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2002,24.39225901881412,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2003,24.36694688359234,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2004,24.34113476292901,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2005,24.5622530185755,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2006,24.78454164855751,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2007,25.00804587697535,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2008,25.23275894795621,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2009,25.45884033573438,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2010,25.68627939021407,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2011,25.91546554250547,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2012,26.14635647684346,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2013,26.37901163007799,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2014,26.61347666116951,Total,,%,,,,Total
Solomon Islands,SB,SLB,90,Proportion of population using non-piped improved drinking water sources,2015,26.84971438997352,Total,,%,,,,Total
